00041 1,478,142,57,74,0.743883
00041 2,725,149,50,63,0.946030

00042 0,284,127,61,73,0.638957
00042 1,488,144,58,75,0.624006
00042 2,730,152,50,64,0.786839

00043 0,293,126,61,74,0.949824
00043 1,500,147,58,75,0.820430
00043 2,736,157,49,63,0.814575

00044 0,301,127,60,73,0.916867
00044 1,511,149,57,74,0.674297
00044 2,742,160,49,62,0.812941

00045 0,307,127,61,74,0.859167
00045 1,520,150,58,75,0.694187
00045 2,746,164,49,62,0.690390

00046 0,313,127,61,74,0.806846
00046 1,530,152,58,74,0.667261
00046 2,749,168,49,62,0.716484

00047 0,318,126,62,75,0.700817
00047 1,540,156,57,74,0.614349
00047 2,752,171,48,61,0.825436

00048 0,323,126,62,75,0.629276
00048 1,551,159,57,74,0.683650
00048 2,755,174,49,62,0.666237

00049 0,329,126,63,77,0.933825
00049 1,562,162,57,73,0.716422
00049 2,759,177,48,61,0.730066

00050 0,332,124,63,77,0.877506
00050 1,575,162,57,73,0.688888
00050 2,769,177,48,61,0.798779

00051 0,335,122,65,78,0.776591
00051 1,590,163,57,74,0.693766
00051 2,779,178,48,61,0.757372

00052 0,340,118,65,79,0.824020
00052 1,605,164,58,75,0.884696
00052 2,790,178,48,62,0.773290

00053 0,344,115,68,83,0.726950
00053 1,619,165,60,77,0.748518
00053 2,802,178,49,62,0.805852

00054 0,349,110,70,84,0.712905
00054 1,634,169,60,77,0.775753
00054 2,812,179,50,63,0.830876

00055 0,352,105,72,87,0.657539
00055 1,648,172,60,78,0.600099
00055 2,822,180,50,63,0.772738

00056 0,354,104,73,88,0.728273
00056 1,655,174,62,80,0.804287
00056 2,824,183,51,65,0.618109

00057 0,355,103,75,91,0.654884
00057 1,659,177,61,79,0.761358
00057 2,822,184,51,65,0.832836

00058 0,357,104,75,91,0.928276
00058 1,661,177,61,79,0.857344
00058 2,819,185,51,65,0.684020

00059 0,357,105,75,91,0.847454
00059 1,662,178,61,79,0.866778
00059 2,815,188,51,65,0.667230

00060 0,356,107,75,91,0.857245
00060 1,661,179,61,79,0.675254
00060 2,811,190,51,65,0.646353

00061 0,354,108,75,91,0.896065
00061 1,659,179,61,79,0.711070
00061 2,805,192,51,65,0.919226

00062 0,351,110,75,91,0.873546
00062 1,657,178,61,78,0.714151
00062 2,799,193,51,64,0.868911

00063 0,346,110,75,91,0.757489
00063 1,654,180,60,77,0.712286
00063 2,792,196,50,64,0.727842

00064 0,341,112,76,92,0.733845
00064 1,651,181,59,76,0.696282
00064 2,785,198,49,62,0.691201

00065 0,336,112,76,92,0.714321
00065 1,647,183,59,76,0.683024
00065 2,777,200,49,62,0.685608

00066 0,332,112,76,92,0.772995
00066 1,643,185,59,76,0.692184
00066 2,770,202,49,62,0.675846

00067 0,326,113,76,92,0.742216
00067 1,643,189,58,75,0.672414
00067 2,763,205,48,61,0.696620

00068 0,323,113,76,92,0.778306
00068 1,639,192,59,76,0.698582
00068 2,756,206,48,61,0.731446

00069 0,318,114,77,93,0.751993
00069 1,636,195,58,75,0.795082
00069 2,748,207,48,61,0.683652

00070 0,317,114,77,93,0.792889
00070 1,632,196,57,74,0.807776
00070 2,742,210,48,61,0.688446

00071 0,316,115,77,93,0.775224
00071 1,628,197,57,74,0.776009
00071 2,734,211,48,61,0.666347

00072 0,317,115,77,93,0.736471
00072 1,624,198,57,74,0.718643
00072 2,729,213,48,61,0.658772

00073 0,320,115,77,93,0.707659
00073 1,619,195,57,73,0.723819
00073 2,724,213,47,60,0.832351

00074 0,324,115,77,93,0.684035
00074 1,616,194,57,73,0.684758
00074 2,722,213,47,60,0.749337

00075 0,328,114,78,94,0.651986
00075 1,614,192,57,73,0.688856
00075 2,722,214,45,58,0.720631

00076 0,331,114,79,95,0.751143
00076 1,612,189,56,73,0.628899
00076 2,722,214,45,57,0.694440

00077 0,332,113,79,96,0.726245
00077 1,608,189,56,72,0.886578
00077 2,721,215,45,58,0.698301

00078 0,333,112,79,96,0.696121
00078 1,604,186,56,72,0.865613
00078 2,720,214,45,58,0.661246

00079 0,331,110,79,95,0.697155
00079 1,600,185,55,71,0.771954
00079 2,718,213,45,57,0.630252

00080 0,328,109,79,95,0.729316
00080 1,595,184,55,70,0.722558
00080 2,715,212,45,57,0.968675

00081 0,323,106,79,95,0.851076
00081 1,589,184,54,69,0.728660
00081 2,714,212,44,55,0.947356

00082 0,317,105,79,95,0.825691
00082 1,583,183,53,69,0.748500
00082 2,711,212,43,55,0.754346

00083 0,312,102,78,95,0.797926
00083 1,578,182,53,69,0.780546
00083 2,709,210,43,55,0.909767

00084 0,306,100,78,95,0.761160
00084 1,572,182,53,69,0.718577
00084 2,706,209,43,55,0.872044

00085 0,302,98,78,95,0.745377
00085 1,566,181,53,69,0.713982
00085 2,703,208,43,55,0.863332

00086 0,298,95,78,94,0.726687
00086 1,560,180,53,69,0.679376
00086 2,700,207,43,55,0.842933

00087 0,294,93,78,94,0.687962
00087 1,554,177,54,69,0.676403
00087 2,696,206,43,55,0.769404

00088 0,293,89,76,92,0.693309
00088 1,549,175,53,68,0.653551
00088 2,692,204,43,55,0.722146

00089 0,290,86,76,92,0.687346
00089 1,544,172,53,68,0.754538
00089 2,689,202,43,55,0.709884

00090 0,291,86,73,88,0.729248
00090 1,538,169,52,68,0.692412
00090 2,685,199,43,55,0.663420

00091 0,289,83,72,87,0.721031
00091 1,532,165,53,69,0.627084
00091 2,682,197,43,54,0.658538

00092 0,288,82,72,87,0.792465
00092 1,525,162,53,68,0.906462
00092 2,679,195,42,54,0.837565

00093 0,286,79,73,88,0.752337
00093 1,521,160,52,67,0.909434
00093 2,676,193,42,54,0.699397

00094 0,284,77,73,88,0.717732
00094 1,516,157,52,67,0.727352
00094 2,672,190,42,54,0.698746

00095 0,283,75,73,88,0.724846
00095 1,512,155,52,67,0.714309
00095 2,671,188,43,54,0.661739

00096 0,284,73,72,87,0.734548
00096 1,511,154,52,67,0.669600
00096 2,672,187,43,54,0.569390

00097 0,287,72,71,86,0.725888
00097 1,511,152,53,68,0.634123
00097 2,675,185,42,54,0.951958

00098 0,290,72,71,86,0.718511
00098 1,512,150,53,69,0.868877
00098 2,679,183,43,54,0.811374

00099 0,293,72,71,86,0.710251
00099 1,515,149,54,69,0.803318
00099 2,685,181,43,55,0.873388

00100 0,298,73,70,85,0.704931
00100 1,518,149,53,69,0.766125
00100 2,692,179,44,56,0.854474

00101 0,303,74,70,85,0.684586
00101 1,523,147,54,69,0.753018
00101 2,699,178,44,56,0.859194

00102 0,307,76,70,85,0.693204
00102 1,526,148,54,69,0.735805
00102 2,707,175,44,56,0.720411

00103 0,312,78,70,84,0.676586
00103 1,529,147,54,69,0.705278
00103 2,714,173,44,56,0.719956

00104 0,316,81,70,85,0.709319
00104 1,534,146,54,69,0.714661
00104 2,721,171,45,57,0.707971

00105 0,322,84,70,85,0.712933
00105 1,537,145,55,70,0.705254
00105 2,729,170,45,58,0.731499

00106 0,328,86,70,85,0.731192
00106 1,540,143,55,71,0.701833
00106 2,738,168,46,59,0.742261

00107 0,336,88,70,85,0.691397
00107 1,543,143,55,71,0.624736
00107 2,747,165,47,59,0.723883

00108 0,342,89,70,85,0.703201
00108 1,548,140,55,71,0.814104
00108 2,756,163,47,60,0.683903

00109 0,349,92,70,85,0.716896
00109 1,553,139,56,72,0.761411
00109 2,767,160,47,60,0.731826

00110 0,355,93,71,86,0.687530
00110 1,557,138,56,72,0.756520
00110 2,778,157,47,60,0.764143

00111 0,360,93,71,86,0.640287
00111 1,564,136,56,72,0.701572
00111 2,787,152,48,61,0.799213

00112 0,364,95,71,86,0.819391
00112 1,569,134,56,73,0.716434
00112 2,799,149,48,62,0.783134

00113 0,367,95,72,87,0.869685
00113 1,576,132,57,74,0.678816
00113 2,810,146,49,62,0.793399

00114 0,372,98,71,86,0.881334
00114 1,581,132,57,74,0.672883
00114 2,821,145,49,63,0.636164

00115 0,373,99,71,86,0.689430
00115 1,590,126,61,78,0.665475
00115 2,844,138,52,66,0.622760

00116 0,373,96,72,87,0.643352
00116 1,603,120,62,80,0.603734
00116 2,875,129,55,70,0.960387

00117 0,372,88,76,92,0.919161
00117 1,615,115,65,83,0.874390
00117 2,908,117,51,75,0.754121

00118 0,375,87,76,92,0.788306
00118 1,625,114,65,84,0.868145

00119 0,376,88,78,95,0.787925
00119 1,634,114,66,84,0.631914

00120 0,377,89,78,95,0.696517
00120 1,639,114,66,85,0.704505

00121 0,376,91,78,94,0.654512
00121 1,645,111,67,87,0.733917

00122 0,375,92,79,95,0.900162
00122 1,653,109,69,88,0.608149

00123 0,375,96,79,96,0.789710
00123 1,657,103,73,94,0.719337

00124 0,374,98,79,96,0.715739
00124 1,665,100,73,94,0.687965

00125 0,375,102,79,95,0.735506
00125 1,672,99,73,94,0.654507

00126 0,376,104,78,94,0.758020
00126 1,677,98,73,94,0.950644

00127 0,375,108,78,94,0.753351
00127 1,683,98,73,94,0.924434

00128 0,373,111,77,94,0.723547
00128 1,688,98,73,95,0.914537

00129 0,371,115,77,93,0.711082
00129 1,692,98,74,95,0.697488

00130 0,368,120,75,91,0.751082
00130 1,696,99,74,95,0.646054

00131 0,363,123,74,90,0.765318
00131 1,701,101,74,95,0.849161

00132 0,358,127,74,90,0.769339
00132 1,704,103,74,95,0.658771

00133 0,351,130,74,89,0.734891
00133 1,705,105,75,96,0.806152

00134 0,343,133,73,88,0.684673
00134 1,705,106,75,97,0.704470

00135 0,334,136,73,88,0.602312
00135 1,701,108,76,97,0.715132

00136 0,328,139,71,85,0.842042
00136 1,695,108,77,99,0.688788

00137 0,321,144,69,84,0.878554
00137 1,688,109,77,99,0.663196

00138 0,313,146,69,83,0.756695
00138 1,678,108,78,101,0.682240

00139 0,306,150,69,84,0.851020
00139 1,668,108,78,100,0.590401

00140 0,299,153,69,83,0.768078
00140 1,657,109,78,100,0.871042

00141 0,292,157,67,81,0.737337
00141 1,646,109,77,99,0.770145

00142 0,285,161,66,80,0.657208
00142 1,636,111,77,99,0.708977

00143 0,278,165,65,79,0.939911
00143 1,625,113,76,98,0.685261

00144 0,272,168,64,78,0.825856
00144 1,617,116,75,97,0.682334

00145 0,265,172,63,76,0.720379
00145 1,608,121,73,94,0.691618

00146 0,257,175,63,76,0.645183
00146 1,597,124,73,94,0.620180

00147 0,250,179,63,76,0.885609
00147 1,586,128,72,93,0.783540

00148 0,243,181,62,75,0.789984
00148 1,574,132,72,93,0.679048

00149 0,235,183,62,74,0.819306
00149 1,561,134,72,93,0.699557

00150 0,228,183,63,76,0.793603
00150 1,548,135,73,94,0.628844

00151 0,219,182,62,75,0.646048
00151 1,533,135,72,92,0.695967

00152 0,212,182,62,75,0.849715
00152 1,520,133,71,92,0.695122

00153 0,205,184,59,71,0.855253
00153 1,506,133,71,91,0.670931

00154 0,197,183,58,71,0.737570
00154 1,491,132,70,91,0.693826

00155 0,189,182,58,71,0.700927
00155 1,476,131,69,89,0.673318

00156 0,181,183,58,70,0.698031
00156 1,462,130,68,88,0.635005

00157 0,174,185,57,68,0.700920
00157 1,450,130,68,88,0.877705

00158 0,165,186,56,68,0.700337
00158 1,435,130,68,88,0.907412
00158 2,745,71,82,100,0.687138

00159 0,157,188,56,68,0.648721
00159 1,423,132,68,87,0.853493
00159 2,728,72,81,99,0.643301

00160 0,150,190,56,68,0.916712
00160 1,411,134,68,87,0.798339
00160 2,711,76,80,98,0.879256

00161 0,143,192,56,67,0.713665
00161 1,400,138,67,86,0.793118
00161 2,695,77,81,99,0.844183

00162 0,135,195,56,68,0.659140
00162 1,389,143,65,84,0.653573
00162 2,678,80,81,98,0.800867

00163 0,126,196,56,67,0.983360
00163 1,376,146,65,83,0.763204
00163 2,662,82,80,98,0.783179

00164 0,117,195,56,67,0.970048
00164 1,363,149,65,83,0.734600
00164 2,646,86,80,98,0.727968

00165 0,105,194,56,67,0.920113
00165 1,350,150,64,82,0.628726
00165 2,628,87,79,96,0.696292

00166 0,94,192,55,67,0.766384
00166 1,335,150,64,83,0.678910
00166 2,610,89,79,96,0.708528

00167 0,80,192,55,67,0.577195
00167 1,320,150,64,82,0.651814
00167 2,592,90,78,95,0.680045

00168 0,67,191,55,66,0.857731
00168 1,305,151,64,82,0.821194
00168 2,573,92,78,95,0.655946

00169 0,50,189,55,66,0.805253
00169 1,289,151,63,81,0.731173
00169 2,553,94,77,94,0.734818

00170 0,29,186,55,66,0.690878
00170 1,270,150,63,82,0.658246
00170 2,531,93,77,94,0.692188

00171 0,8,184,55,66,0.693147
00171 1,250,149,63,81,0.946021
00171 2,509,92,77,94,0.625852

00172 0,0,181,40,66,0.623552
00172 1,229,149,63,82,0.893775
00172 2,486,92,75,92,0.939874

00173 1,207,147,64,82,0.705543
00173 2,463,93,74,90,0.911011

00174 1,186,147,64,82,0.708562
00174 2,439,96,73,90,0.718822

00175 1,165,147,64,82,0.690832
00175 2,415,98,73,89,0.697753

00176 1,140,146,65,84,0.574856
00176 2,392,99,73,89,0.658801

00177 1,103,143,67,86,0.746021
00177 2,367,94,73,89,0.636426

00178 1,60,136,70,90,0.601135
00178 2,341,87,73,89,0.636838

00179 1,13,127,74,95,0.903826
00179 2,314,76,76,93,0.953030

00180 1,0,122,57,96,0.598278
00180 2,293,73,77,94,0.925599

00181 2,273,70,78,96,0.904932

00182 2,257,67,79,96,0.857078

00183 2,242,64,80,97,0.794550

00184 2,229,60,80,97,0.769315

00185 2,218,57,80,98,0.761009

00186 2,209,53,81,99,0.721661

00187 2,201,50,82,100,0.718631

00188 2,195,49,82,100,0.755462

00189 2,189,49,83,101,0.751987

00190 2,184,51,83,101,0.801001

00191 2,179,55,84,103,0.769468

00192 2,176,59,85,103,0.766720

00193 2,175,60,86,105,0.735223

00194 2,175,59,86,105,0.688979

00195 2,175,58,86,105,0.693390

00196 2,175,56,86,105,0.676390

00197 2,175,55,86,105,0.660852

00198 2,547,129,69,83,0.670653

00199 2,172,54,86,105,0.629606

00200 2,172,56,86,105,0.580825

00201 2,173,59,86,105,0.617020

00202 2,177,63,86,105,0.616351

00203 2,183,69,86,105,0.593253

00204 2,189,76,86,104,0.707243

00205 2,194,87,85,104,0.628788

00206 2,199,98,85,104,0.686224

00207 2,201,103,85,104,0.720727

00208 2,206,102,85,104,0.779825

00209 2,215,99,85,104,0.632422

00210 2,225,92,86,105,0.918193

00211 2,243,89,86,105,0.765009

00212 2,261,89,86,105,0.804306

00213 2,282,90,85,104,0.729551

00214 2,304,92,84,103,0.751107

00215 2,328,95,83,101,0.738172

00216 2,353,98,83,101,0.703244

00217 2,383,102,80,98,0.703705

00218 2,411,106,79,96,0.693180

00219 2,439,110,79,96,0.692457

00220 2,469,115,78,96,0.664581

00221 2,501,124,78,95,0.727677

00222 2,532,132,78,95,0.641698

00223 2,565,138,77,94,0.844067

00224 2,596,138,77,94,0.824087

00225 2,625,134,76,93,0.689724

00226 2,654,126,77,93,0.694438

00227 1,305,111,82,100,0.675247
00227 2,684,118,77,93,0.704788

00228 1,340,110,82,100,0.660829
00228 2,715,110,77,94,0.686968

00229 1,379,110,82,100,0.647862
00229 2,746,104,77,94,0.659539

00230 1,416,107,82,100,0.889305
00230 2,777,99,79,96,0.884626

00231 1,453,105,82,100,0.879424
00231 2,809,93,80,98,0.696938

00232 1,492,104,82,100,0.920258
00232 2,844,86,82,100,0.599390

00233 1,529,102,83,102,0.826499
00233 2,880,78,79,100,0.821124

00234 1,570,102,82,100,0.823878

00235 1,607,104,83,102,0.770130

00236 0,265,121,82,100,0.686050
00236 1,644,106,86,105,0.659247

00237 0,298,124,82,100,0.659902
00237 1,682,108,87,106,0.814933

00238 0,331,129,82,100,0.947456
00238 1,719,108,89,108,0.561023

00239 0,364,132,82,100,0.920052
00239 1,758,104,89,109,0.644270

00240 0,393,132,82,100,0.844001
00240 1,798,91,92,112,0.773563

00241 0,419,131,83,102,0.801418
00241 1,833,75,97,119,0.657915

00242 0,444,129,83,102,0.797736
00242 1,871,58,88,123,0.737946

00243 0,465,127,84,103,0.837815

00244 0,481,124,85,103,0.825582

00245 0,494,121,85,104,0.759461

00246 0,503,115,87,106,0.708252

00247 0,510,108,87,106,0.692083

00248 0,513,104,87,106,0.700814

00249 0,513,100,87,107,0.701125

00250 0,511,100,88,107,0.665950

00251 0,506,101,89,109,0.684228

00252 0,501,105,90,110,0.680246

00253 0,496,106,91,111,0.661857

00254 0,489,107,91,112,0.607333

00255 0,479,105,93,113,0.860055

00256 0,469,103,95,115,0.907065

00257 0,458,102,97,119,0.911268

00258 0,450,100,98,119,0.885822

00259 0,446,95,98,119,0.853147

00260 0,444,91,98,119,0.841571

00261 0,444,85,98,120,0.787678

00262 0,447,78,99,120,0.745329

00263 0,453,73,99,121,0.711138

00264 0,455,69,99,121,0.694128

00265 0,459,68,100,122,0.709354

00266 0,462,68,101,123,0.737508

00267 0,463,70,101,124,0.755658

00268 0,459,72,102,124,0.764786

00269 0,453,73,103,125,0.736060

00270 0,442,73,105,128,0.717890

00271 0,429,75,107,131,0.755332

00272 0,414,75,108,132,0.719541

00273 0,398,77,108,132,0.777520

00274 0,384,80,109,133,0.797296

00275 0,370,84,110,134,0.777485

00276 0,358,88,111,135,0.701837

00277 0,346,92,112,136,0.690105

00278 0,338,97,113,137,0.702311

00279 0,330,103,113,138,0.684995

00280 0,323,110,114,139,0.653477

00281 0,320,118,115,140,0.965797

00282 0,317,127,115,141,0.953331

00283 0,316,136,116,142,0.921403

00284 0,319,144,117,143,0.835466
00284 1,841,71,82,100,0.668175

00285 0,323,152,122,149,0.865695
00285 1,828,80,81,99,0.633526

00286 0,335,162,125,152,0.875374
00286 1,818,88,80,97,0.927050

00287 0,350,172,128,156,0.832386
00287 1,811,90,78,96,0.830987

00288 0,374,183,129,158,0.773281
00288 1,806,88,76,93,0.816897

00289 0,404,191,131,160,0.713532
00289 1,802,85,76,92,0.791258

00290 0,439,191,132,161,0.684971
00290 1,803,84,71,87,0.756995

00291 0,472,183,133,162,0.622166
00291 1,802,82,71,87,0.676102

00292 0,492,167,132,161,0.880447
00292 1,801,82,71,86,0.673070

00293 0,494,149,130,158,0.787841
00293 1,798,83,71,86,0.650461

00294 0,482,135,125,153,0.726145
00294 1,796,81,70,86,0.936124

00295 0,457,124,123,150,0.671387
00295 1,796,78,70,86,0.912216

00296 0,425,115,122,149,0.665075
00296 1,796,75,71,86,0.801982

00297 0,393,106,115,141,0.593622
00297 1,789,73,71,86,0.791066

00298 0,361,103,113,137,0.685998
00298 1,771,76,71,87,0.807239

00299 0,326,101,106,129,0.642967
00299 1,744,84,71,86,0.720532

00300 0,290,98,106,130,0.869421
00300 1,709,94,71,87,0.614587

00301 0,250,100,105,128,0.765182
00301 1,668,105,71,87,0.656475

00302 0,205,104,100,122,0.673982
00302 1,621,114,71,87,0.617109

00303 0,159,109,98,119,0.619971
00303 1,575,114,71,87,0.761468

00304 0,110,116,97,119,0.692811
00304 1,525,113,72,88,0.703431

00305 0,55,125,96,117,0.625848
00305 1,474,109,73,89,0.615781

00306 0,5,129,96,117,0.696272
00306 1,427,107,73,89,0.622515

00307 1,380,106,74,90,0.501510

00308 1,332,108,74,90,0.627121

00309 1,283,110,74,90,0.922543

00310 1,232,111,76,93,0.542458

00311 1,170,110,88,107,0.719011
00311 2,523,97,69,83,0.703422

00312 1,223,90,75,91,0.475904
00312 2,483,107,69,83,0.693767

00313 1,232,89,72,87,0.580548
00313 2,443,117,69,83,0.657526

00314 2,407,125,69,83,0.855972

00315 2,375,129,68,82,0.819371

00316 2,347,128,68,81,0.690361

00317 2,321,122,68,81,0.673158

00318 2,299,114,68,82,0.639315

00319 2,279,106,68,82,0.817754

00320 2,259,100,68,82,0.594281

00321 2,239,93,69,84,0.734077

00322 2,220,88,70,84,0.614006

00323 2,200,81,70,84,0.731869

00324 2,180,77,70,85,0.667091

00325 2,161,72,71,85,0.656779

00326 2,141,67,75,91,0.654760

00327 2,122,66,79,95,0.722719

00328 2,102,74,80,96,0.921505

00329 2,84,82,80,97,0.798709

00330 2,66,90,82,99,0.751523

00331 2,47,93,83,99,0.754845

00332 2,29,91,83,100,0.765651

00333 2,13,85,84,101,0.780721

00334 2,0,76,85,104,0.683800

00335 2,0,68,77,107,0.534072

00336 2,0,64,75,107,0.962593

00337 2,0,60,76,109,0.937991

00338 2,0,60,81,110,0.856807

00339 2,0,60,87,111,0.675803

00340 2,4,61,93,111,0.679169

00341 2,16,68,92,111,0.778059

00342 2,31,77,92,110,0.723281

00343 2,49,91,91,110,0.701432

00344 2,69,106,91,109,0.696062

00345 2,91,119,87,105,0.665384

00346 2,111,124,86,103,0.649418

00347 2,128,125,85,103,0.835109

00348 2,148,122,83,99,0.781265

00349 2,166,120,80,96,0.729249

00350 2,181,118,79,96,0.722358

00351 2,196,120,78,94,0.704754

00352 2,209,121,77,92,0.733784

00353 2,222,123,75,90,0.738781

00354 2,234,124,75,90,0.722683

00355 2,247,127,74,89,0.695790

00356 2,259,130,72,87,0.689500

00357 2,271,134,72,86,0.647778

00358 2,285,141,71,85,0.857973

00359 2,298,150,70,84,0.724221

00360 2,310,160,67,81,0.729122

00361 2,321,166,67,81,0.687006

00362 2,333,170,65,78,0.688139

00363 2,342,169,63,76,0.704219

00364 2,353,166,61,74,0.667144

00365 2,361,164,61,73,0.679387

00366 2,369,159,61,73,0.651544

00367 2,378,155,61,73,0.908637

00368 2,387,152,59,72,0.831907

00369 2,394,149,59,71,0.760528

00370 2,404,149,57,69,0.688442

00371 0,37,216,48,58,0.731399
00371 2,411,147,57,69,0.759440

00372 0,56,213,47,57,0.657414
00372 2,418,147,57,68,0.809420

00373 0,75,213,47,57,0.918650
00373 2,427,150,56,68,0.721142

00374 0,93,215,46,55,0.748419
00374 2,434,153,56,68,0.757491

00375 0,107,218,45,55,0.683036
00375 2,441,157,56,67,0.702255

00376 0,122,223,44,53,0.770175
00376 2,447,157,55,67,0.691832

00377 0,133,228,43,52,0.703772
00377 2,452,154,55,66,0.655227

00378 0,143,231,43,52,0.737974
00378 2,456,150,54,65,0.899185

00379 0,151,234,43,52,0.652554
00379 2,459,144,54,65,0.861178

00380 0,159,234,43,52,0.969033
00380 2,464,139,52,62,0.806726

00381 0,167,232,40,49,0.836721
00381 2,468,134,51,62,0.753111

00382 0,174,229,39,48,0.740968
00382 2,471,131,51,61,0.759690

00383 0,178,223,39,48,0.688782
00383 2,473,129,50,61,0.739435

00384 0,182,217,39,48,0.725878
00384 2,475,126,50,60,0.785183

00385 0,184,214,38,46,0.557346
00385 2,476,125,50,60,0.752849

00386 0,185,210,38,46,0.910152
